text;label;;;;;
ngapain dukung aden lucu doyan dark jokes senggol terima;1;;;;;
dark jokes lucu insensitive asshole statement doang;1;;;;;
golong nikmat dark jokes spesifik tida;1;;;;;
bocah dark jokes balikin ngambek lucu;1;;;;;
akun dark jokes jokes tinggal pas kasih dark jokes orangt;1;;;;;
aneh suka jokes tinggal embelembel dark joke gilir dibalikin panas;1;;;;;
pikiiiir dark jokes anon cuan;1;;;;;
jepriiii denger ketawa tetep dark jokes konteksny;1;;;;;
tetep dark jokes ketawa nerima;1;;;;;
boneeeee anu dark jokes;1;;;;;
jokes teori jenis clean dark blue cmiiw;1;;;;;
pensiun dark jokes main saham;1;;;;;
ngerasa keren jokesnya senggol bilang ngerti;1;;;;;
gua dark jokes wajar sii lingkup circletemen dekat lingkup publik;1;;;;;
gasalah karena tulis diawasin creator asli tulis spongebob;1;;;;;
dark jokes light jokes canda bawa ortu emang pantas pern;1;;;;;
dark jokes ginigini bangsat lucu;1;;;;;
jujur lihat akun anon kaya aden kasi think theres something wrong with him hi;1;;;;;
dark jokes light jokes canda bawa ortu emang pantas diajarin sopan;1;;;;;
benar luas cakup dark jokes kaya nger;1;;;;;
lucu mastoh ikut ketawa nerima;1;;;;;
gila makan dark jokes gajelas den;1;;;;;
gada lucu dark jokes bajing doang;1;;;;;
wwkwkwk mamam dark jokes gilir balikin ngamoookkkk sore den;1;;;;;
personil bajaj muka priadi canda priadi suka dark jokes gatau ngeselin pokok;1;;;;;
dark jokes ttp lucu nama political correct;1;;;;;
aden tutup ekoun jokes kamu lucu ayo semangat sok sok dark jokes;1;;;;;
lucu badut suka nyenggol dasar dark jokes gilir senggol;1;;;;;
gue dark jokes lucu bawa khalayak tongkrong semenj;1;;;;;
ikut sok ngerti dark jokes ikut ketawa anggap humoris;1;;;;;
suka dark jokes bercadanya tinggal emang lucu keren;1;;;;;
sialau dark jokes yak serius;1;;;;;
gue ngerti dark jokes kaya gatau gue pribadi nyaman;1;;;;;
ribut dark jokes darurat humor bener well harus sesuai taste;1;;;;;
aden standar ganda cocok nyelem dark jokes;1;;;;;
dark jokes susah ngejelasin batas dijelasin lucu nama jokes;1;;;;;
mental kuat cok pardede sosoan dark jokes mending simpen dark jokesnya;1;;;;;
tau gue correct wrong dark jokes bikin ngalamin;1;;;;;
bandingin cok ken gue asli cok ngedark jokes emang jokesnya;1;;;;;
bener temen suka soan dark jokes jatohnya ngehina gemes;1;;;;;
dark jokes dark jokes gelut tolong gelut salatiga salatiga kota adem toleran cinta;1;;;;;
forfun suka keluar dark jokes sekali dibecandain singgung misuh sampe datengin orgnya;1;;;;;
benar dark jokes circle gue;1;;;;;
kasi aden lari real life dark jokes kar;1;;;;;
barbar tka covid resmi kagakv dark jokes rokok bunuh;1;;;;;
gila emang aden ngeselin ganggu dark jokes balesnya pakai post;1;;;;;
emang sebut dark jokes overused banget;1;;;;;
akun dark jokes kasih dark jokes bawa asa;1;;;;;
dark jokes dark jokes apaaa siiii koordinatt;1;;;;;
dark jokes ajar;1;;;;;
dark jokes lucu banget asli lucu;1;;;;;
aden sepakat nikmat dark jokes batas keba;1;;;;;
febby dark jokes banget;1;;;;;
tinggal dark jokes pakai tinggal adennnn bingsit;1;;;;;
hahahaaa ngedark jokes gasiap dark jokes yaaaa aw tencu panda cakep;1;;;;;
aden tutup ekoun jokes kamu lucu ayo semangat sok sok dark;1;;;;;
dark joke gue alamin gaksih gendut bebas jokes;1;;;;;
bener emang dark jokes sayang keluarga;1;;;;;
readyaim denger podcast;1;;;;;
aden sepakat nikmat dark jokes batas;1;;;;;
bener dark jokes bener kayak;1;;;;;
manusia paham letak lucu dark jokes mana lucu samsek;1;;;;;
readyaim dark jokes dibatesin etika;1;;;;;
suka ngedark jokes derita pas keluarga bikin dark jokes ngamookk den den goblok den;1;;;;;
sport indoor putih jokes kau lejuk ku dgr im fine lucu kulit gelap;1;;;;;
buron umat garagara konten dark jokes cringe kirain nyali oke pas didatengin fpi langsu;1;;;;;
heran gue kesini semenjak dark jokes berani apa esensi tolo;1;;;;;
muda mud kabupaten latah dark jokes poser;1;;;;;
kirain atas dark jokes nama deep jokes;1;;;;;
ampun bang dark jokes keren jokesnya;1;;;;;
banyak dark jokes hidup;1;;;;;
kalimat bikin beneran serius aneh ajah kalo dark jokes dapat;1;;;;;
readyaim nanya jokes afrika sampe seka;1;;;;;
suka dark jokes doang ketawa;1;;;;;
mardial suka konten dark jokes gada jokes;1;;;;;
suka dark jokes coba kasih dark jokes neng;1;;;;;
wokwow suka main gag;1;;;;;
bakar pantat goblok king dark jokes nyokap pantas dikatain ngaca laku elu;1;;;;;
readyaim bener mbak ku;1;;;;;
emang ngakunya suka dark jokes padahal gilir senggol emaknya boo;1;;;;;
efek trend dark comedyjokes influencer fans ikut mlah toxic oke par;1;;;;;
readyaim maksud keluar dark jokes;1;;;;;
dark jokes light jokes canda bawa ortu emang pantas diajarin sopan santun;1;;;;;
emang ngakunya suka dark jokes padahal gilir senggol emaknya langs;1;;;;;
akun akun anon kabupaten banyak dark jokes;1;;;;;
ahahaha buset beneran gile suka bikin dark jokes tauny singgung yahahahahtaiii;1;;;;;
alumni ui cinta dark jokes ngajak ketemu;1;;;;;
dark jokes katain terima lucu;1;;;;;
yuekas dark jokes peduli sekali jadi bahan dark jokes marah;1;;;;;
dark jokes peduli sekali jadi bahan dark jokes marah;1;;;;;
syarat tinggal kosan bebas suka nyirem tanam suka dark joke;1;;;;;
abis ngelempar sensitif kaya lindung balik kalimat nama dark jokes;1;;;;;
taii lucu banget liat akun dark jokes marah ibu senggol;1;;;;;
nyari bocil dark jokes enthusias fans majelis lucu indonesia bang canda dark jokes;1;;;;;
gsp benar ken liat aden cok perbutan king dark jokes;1;;;;;
suka gelak kat dark jokes adoyai;1;;;;;
dark jokes emang suka ngehina;1;;;;;
serius nanya beda jadi konten dark jokes kecuali nyokap;1;;;;;
lucu banget lindung dark jokes ngatain wkwkwkwkw;1;;;;;
emang dark jokes brengsek bang sebutin coba dkng brengsek lucu;1;;;;;
jokes darkjokes jokes lawa ketawa pikir lawa;1;;;;;
sobat sok dark jokes sok keren;1;;;;;
dark jokes its not joke bisabisanya kirim mf kaya lucu;1;;;;;
suka dark jokes cocok dark jokes gantung dark jokes jugapicky let know;1;;;;;
arajkt ara mc ger imo karakter dark jokes kaya mangat buaraa;1;;;;;
tolooonggg dark jokes banget heyyy;1;;;;;
lucu orangorang dark jokes;1;;;;;
anjir dark jokes alis ilang know lahhhh;1;;;;;
bahas dark jokes sukain bocah ep ep sedia versi video audi;1;;;;;
respon anjing kaku baperan gbisa canda lucu mana wkwwk dark jokes;1;;;;;
dark jokes ringan;1;;;;;
kutta kutta ku bahagia kau bahagia dengan dark jokes anak maspul aspan;1;;;;;
untung gaikut majelis lucu keluar kabel keluar dark jokes;1;;;;;
tepuk tangan belah yaapa serius nanya beneran aduh dark jokes maaf;1;;;;;
pribadi lucu dark jokes bahas isi dm td;1;;;;;
harap followers tretanmuslim agama halal dark jokes prestasi;1;;;;;
bener anjir gatau dark jokes semenjak mama papa cerai gue dapat uang jajan double ashd;1;;;;;
gara gara dengerin podcast musuh masyarakat kaya jokes ku smakin dark;1;;;;;
ngaku fandom mengobjektifikasi member scr seksual jadi konte;1;;;;;
sempena bf keluar dark jokes pasal parents kitaorang;1;;;;;
gue perhati tharntype npa suka dark jokes anjir ngmngnya untill day die mluuuuu;1;;;;;
anjir nulis capt real mvp dark jokes anjeeng;1;;;;;
gue ken dark jokes benar ngejek jelekin dark jokes;1;;;;;
white tiger ntn bollywood movie jatuh cinta karakterny;1;;;;;
dark jokes sindir once gapapa nyaman moomoo;1;;;;;
dark jokes bentuk tatto sungguh funny tatto;1;;;;;
emang fizi suka dark jokes anjeng;1;;;;;
gila jalan bulan indonesia kaya gin miris liat commentnya pakai embel dark jokes;1;;;;;
dark jokes kesan ngebecandain agama tuhan anj;1;;;;;
reyna pindah tadika mesra kk ketemu fizi reyna dark jokes fizi ortu;1;;;;;
bayang tahan surga ngetawain dark jokes amitamit allah gue hiks habis ngerasa dosa;1;;;;;
ngatur jokes jokes dark jokes tinggal abai emang suka ngatur humor;1;;;;;
gue ken dark jokes benar ngejek jelekin dark;1;;;;;
jokes anak afrika lapar lucu kasih ngomong dark joke;1;;;;;
cw dark joke suka banget jokes begidang;1;;;;;
lucu dark jokes sungguh resah;1;;;;;
nn statement bener taaaapiiiiiii komentar;1;;;;;
hanya canda yesss laugh some kind dark jokes problem liat;1;;;;;
jadi dark jokes untung gakpunya emak niru akun selebtwit belah;1;;;;;
kasih jokes pamungkas serah dark ras gapapa rate;1;;;;;
dark jokes hiiiiihhh;1;;;;;
gue dark jokes sindir sirkel jokes tot moomoo enjoy ngap;1;;;;;
dark jokes bapack malam maem turu ngenteni jam makan ringan rapopo berat;1;;;;;
ku kara suka dark jokes pakob pakob lapang dark jokes;1;;;;;
truss lupa joki suka ngelawak non lawa kadang dark jokes gitu ngomo;1;;;;;
sumpah kog lucu ngejatohin image jeongin jokes bikin dark jokes;1;;;;;
azab hpku isi dark jokes;1;;;;;
gue unver jokes beda gua suka dark jokes suka white jokes beng beng dingin;1;;;;;
keren ayo rangin scrolling twitter meme socalled dark jokes mending arsitektur main gaib;1;;;;;
stylenya colorful stylenya dark mulu jokes;1;;;;;
taka eyy pacar kasih jj dark jokes;1;;;;;
asa etis jadi dark jokes coba posisi sta;1;;;;;
temen rl gua suka dark jokes njir bisa gua ketawa;1;;;;;
kayak tweet cocok representasi dark jokes salty;1;;;;;
dark jokes bener wali vv;1;;;;;
psp positif dark jokes;1;;;;;
danau emang suka dark jokes;1;;;;;
dark jokes batas muja bener lucu mikir kontol emak nyesel ngelahirin;1;;;;;
gue emang bangsat taat agama gue minum alcohol makan babi benar larang;1;;;;;
dark jokes gapin dah sma;1;;;;;
indo kaya ajak dark jokes ngerti sisa ceramah;1;;;;;
best dark jokes awal;1;;;;;
emang lewat batas hanya sayang platform belah biasa pakai dark jokes dark jokes seg;1;;;;;
gue bosen hidup penuh dark jokes;1;;;;;
serius nanya fungsi dark jokes kenapa pancing jokesnya nyampe;1;;;;;
gantung orang tipe tipe suka dark jokes ngga;1;;;;;
daku aman sekolah negeri canda guru sampe kadang kbawa dark jokes sampe;1;;;;;
kritik masukam jokes lucu coba dark jokes kompor;1;;;;;
emang dark jokes nikmat lingkup keluarga konsumsi publik;1;;;;;
terus je bang dark humor jokes okay;1;;;;;
diksi dengar dark jokes bawa asa anggap serius mending nikah;1;;;;;
benar up comedian bang divisi dark jokes;1;;;;;
gue kangen rap lyrics bangtan penuh dark jokes;1;;;;;
dark jokes sumpah;1;;;;;
sumpah alus main meme anime meme dark jokes partai;1;;;;;
manusia dilakuin emosi lucu alur cinta alamin hukum;1;;;;;
kasi banget titip semangat dengerin dark jokes;1;;;;;
allison dark jokes lucu;1;;;;;
dark jokes dark bangettttt lagu nassar;1;;;;;
hilih kaga lucu dark jokes canda dark jokes;1;;;;;
arik suka dark jokes;1;;;;;
kinda miss high kick potatostar dark jokes jokes raw lets eat seru season;1;;;;;
nabi dark jokes publik figur ajar emang zaman;1;;;;;
anggep dark jokes liat genre canda tidak sumpah lucu;1;;;;;
faruq jafar cinta dark jokes pet;1;;;;;
otw pulang staycation dikabarin kucing gue pingsan babeh terus gue panik sampe gemeter pas;1;;;;;
benar gua ambil contoh fenomena dark jokes;1;;;;;
contoh dark jokes konten dark jokes buntung benar dapat jok;1;;;;;
canda kaya gin jokes kaya gin salah dibil;1;;;;;
dark jokes suka liat aplikasi;1;;;;;
emang liat dark jokes kaya ginian gabisa negur gue mikir oke angga;1;;;;;
jokes dark jokes toloooool sadar sadar liat;1;;;;;
lucu dasar banget dark jokes gila berani konten kaya;1;;;;;
pantas twitter dark jokes;1;;;;;
lucu gilir noni dark jokes dibuly antero jagat raya tuntut nabi bikin canda lucu bangsat;1;;;;;
jokes bener bener lebih dark udah lanjutin;1;;;;;
dark jokes bener wkowkwo;1;;;;;
makanyaa emang dasar suami ngga ngerti huhu our jokes super dark;1;;;;;
ku bacain komik terus liat lepi nerbener suka nyeletuk dark jokes;1;;;;;
nabi jadi dark jokes adab bgtttt;1;;;;;
parah sok sok dark jokes lucu retweet gin real life;1;;;;;
agama agung hormat nabi jadi bahan canda;1;;;;;
anak kpopers suka dark jokes kaya jugaaa;1;;;;;
selagi jokes aman dark ahli agama canda;1;;;;;
ketawa dark jokes lucu;1;;;;;
lucu anjing dark jokes benar bego heran jadi baik jokes gilir;1;;;;;
jokes sampah dark jokes apa gin main olok agama;1;;;;;
iyeeee bengek banget hyungg jenaka lucu komedian dark jokes;1;;;;;
nista gue canda dark jokes sampe bawa agama tepat nabitokoh alkitab;1;;;;;
pantas dark joke gin allah allah hamba;1;;;;;
td bc rep jokes sopan blg dark jokes segituny;1;;;;;
bahas dark jokes enak temen tongkrong doang ahahahhaha;1;;;;;
elanda dark jokes banget takut;1;;;;;
lewat dri sd temnku nikmat dark jokes lihat pelecehn uber sampai;1;;;;;
dark banget bawa bawa jokes gituu;1;;;;;
xx dark jokes gua ngetawain stiker happy family pas banget samping stiker taman sapari;1;;;;;
heran tweet minim empati kaya gin kasih attention happy tweetnya viral berkat;1;;;;;
pikir hihi baca dark jokes husbu ku meninggoy bahagia tidak anjir stress nang maleman galau bulan;1;;;;;
padahal dark jokes ngebercandain kondisi hibur;1;;;;;
lek postingan ambek bberapa komen arani dark jokes ngunu kapa;1;;;;;
oke dark jokes basi cari humor ketawa;1;;;;;
benar dark jokes ngakak gituu;1;;;;;
sosoan blg dark jokes ngerti konsep allah ampun sumpah ag;1;;;;;
grup manusia sok usaha dark jokes lucu samsek disamain;1;;;;;
dark jokes kesan cringe lucu;1;;;;;
fun dark jokes;1;;;;;
kaum cinta dark jokes bengek hyung;1;;;;;
orang agam suka baca dark jokes liat canda bawa bawa nabi tuhan skip gan;1;;;;;
najis dark jokes lucu;1;;;;;
zaman kadang agama jadi dark jokes kaya gin moral anak rusak kag;1;;;;;
pikir keren dark jokes hati otak gelap;1;;;;;
lucu banget sumpah dark jokes hanya tolol;1;;;;;
kurs uang negara kaya standar dark jokes alami inflasi;1;;;;;
besok ngadepin nyata bombardir sindir dark jokes tetua;1;;;;;
dark jokes hmmmm lucu;1;;;;;
kaget beneran pagi pagi makasihhh sehat sll yaaak ak kasih dark jokes;1;;;;;
udah pinter dark jokes gapaham;1;;;;;
jujur dark jokes;1;;;;;
scene spongebob ngapus apa pakai pensil ajaib dark jokes;1;;;;;
semangat mbak kirim video dark jokes purun;1;;;;;
lawak milenial dark jokes samua lingkup masyarakat sikat cerdas respect;1;;;;;
misused words juang adil sosial dark jokes sarkas phobia etc susah nyari internet;1;;;;;
jokes pakai bawa bapak presiden jokes bawa lintah dark jokesjokes burem suka idola bawa;1;;;;;
jokes pakai bawa bapak presiden jokes bawa lintah dark jokesjokes burem suka idola;1;;;;;
fenomena dekadensi simpati mengatasnamakan dark jokes;1;;;;;
mean dark jokes lucu bangsat;1;;;;;
selamat pagi dark jokes;1;;;;;
lucu bagi mana dark jokes really dont get;1;;;;;
dark jokes seru;1;;;;;
gue suka dark jokes cok tapiii lucu okay;1;;;;;
dark jokes kaya aden;1;;;;;
dark jokes joke pijar soke akrab panggil esok tid;1;;;;;
suka dark jokes gin dark jokes penuh realita nyata;1;;;;;
wkwkkwkw dark jokes blakangnya chuakkkk;1;;;;;
paham hahahhaaaaa selamat dark jokes ku;1;;;;;
tidakkkk dark jokes thn;1;;;;;
anggap jokes kaloorang dibecandain ketawa kadang manusia suka rada maksakaya;1;;;;;
anggap jokes kaloorang dibecandain ketawa kadang manusia suka rada mak;1;;;;;
widy ardi berni suka dark jokes bernidictus aditya alias;1;;;;;
drama genre komedi hitam maksud dark jokes;1;;;;;
suka dark jokes anjrt;1;;;;;
banyak liat majelis lucu indonesia jokes dark cog;1;;;;;
bener kadang dark jokes gue ketawa bagus sihh pacar;1;;;;;
dark jokes ciri khas cllgkrw;1;;;;;
nonton suka dark jokes;1;;;;;
chuackzz pakai kaum cinta dark jokes;1;;;;;
agnostic borrrrr wajar percaya neraka;1;;;;;
dark jokes terima masyarakat dark jokes ngelawak kaya dan;1;;;;;
doke thats its called dark humor emang konsep jokes;1;;;;;
doke thats its called dark humor emang konsep joke;1;;;;;
doke asliii gin hidup jaman internet betahun mas bahas;1;;;;;
dark joke dark taik babi singgung tanda dark jokes cocok elu taaiikk taiikk taiikkkkkkkk;1;;;;;
apa malem cerah video dark jokes asli kocak capek ketawa;1;;;;;
gasuka sma dark jokes kamu coba;1;;;;;
meme gilir kasi fakta lindung embel dark jokes plerrrrr;1;;;;;
ketemu narasumber sans penuh dark jokes konsep ikhlas gue idam mati tanggung jaw;1;;;;;
ketemu narasumber sans penuh dark jokes konsep ikhlas gue idam mati;1;;;;;
benar dark jokes;1;;;;;
gamau peduli yaudah diem komentar down dite;1;;;;;
seruuuuu ttpi jokes napa dark;1;;;;;
dark jokes kresten lucu suka pollll;1;;;;;
benerbener frekuensi your name start with love your jokes benerbener receh gue banget guess;1;;;;;
hm benar dekat lucu hidup dark jokes bitter gin;1;;;;;
gigi gusi lucu oke garing walah dark jokes diseriusin;1;;;;;
hdyt dark jokes keren adek;1;;;;;
creative writing kaaak kondisi pandemi gin kemarin udah rilis kaya how behave;1;;;;;
emang dasar tunjukkin momen bagus emang ye shitposting dark jokes video;1;;;;;
lambang topik dark jokes angkat bicara lucu;1;;;;;
devalo bercadanya bencana gamasuk klasifikasi dark jokes kaya normalize kaya bantaran;1;;;;;
khawatir terus suka nonton yt ngomong kasar dark jokes kk khawati;1;;;;;
dark jokes yowes molekum oke kumsalam lupa beda agama;1;;;;;
bercadanya bencana gamasuk klasifikasi dark jokes kaya normalize kaya bantaran;1;;;;;
nanang ismail gua mir elo typo kaya dark jokes;1;;;;;
tanya benar tuju dark jokes informasi hibur;1;;;;;
ngeklaim pinter nggon ngendi emang tweet goblok;1;;;;;
njir makoto pinter dark jokes auto merinding;1;;;;;
hidup serius coba canda teman teman mu pakai dark jokes;1;;;;;
buta suka dark jokes;1;;;;;
dark jokes banget setan;1;;;;;
yatim yatim dek lucu anak yatim tertawa;1;;;;;
dark jokes cerah hati sobat;1;;;;;
ayo lempar dark jokes senang;1;;;;;
dark jokes bahagia;1;;;;;
dark jokes banget anjirrr;1;;;;;
shintajkt shin contoh jokes aman dark terima kasih baginda;1;;;;;
lucu dark jokes banget shintajkt;1;;;;;
teman nikmat dark joke henti kutip gin liat betapa;1;;;;;
dengerin podcast musuh masyarakat rusak standar jokes ku dark jokes anjir wkwkwkw seru;1;;;;;
bahas nana obat masuk psikotropika untung sintas;1;;;;;
ku suka dark jokes;1;;;;;
lucu banget dark jokes banget;1;;;;;
bentar channel yutup judul majelis lucu ethiopia terus agnostik kerja dark jokes tntang;1;;;;;
dark jokes boruto benar dark;1;;;;;
waduuuh lucu dark jokes kek hot banget;1;;;;;
sering denger adult dark jokes sekali denger receh mbatin paansi ampas banget jing;1;;;;;
temen sering dark jokes sampai nyeritain temennya barusan tinggal senyum;1;;;;;
dark joke dark joke seterah elu urus ibadah agama jokes tidak masok gada lucu lucu;1;;;;;
mengatasnamakan dark jokes sakit hati lucu;1;;;;;
gatau gue baperan tapi jokesnya temen gue dark banget anjir crush gue udah meningga;1;;;;;
wkakakkaka dark jokes sungguh;1;;;;;
lucu lucu banget plis dark jokes banget citttt gtlt;1;;;;;
seru dark jokes romance;1;;;;;
dark jokes dark jokes taekkk suka;1;;;;;
dark jokes teh lucu;1;;;;;
kocak duduk dark jokes;1;;;;;
fizi ahli dark jokes;1;;;;;
dark jokes depan emak ngga cocok;1;;;;;
gua suka lucu mostly dark jokes ngakak;1;;;;;
capek temen suka banget dark jokes arah ras objek cape;1;;;;;
aneh suka dark jokes fizi upin ipin;1;;;;;
dark jokes gifta waspada gif tubuh microchip;1;;;;;
suka bingung dark jokes people kenal;1;;;;;
kocag sbnrnya jokes doanq hibur emang komedi sisip cerita asli dark;1;;;;;
akuuu cinta twitter ngomong ajaaa bebas bebasnyaaaa kaum kaum open minded adaa dark joke;1;;;;;
gue inget pas gue kangen bokap gue jokes temen gue dark abis;1;;;;;
lupa inti doi jokes dark gaush bawa asa enjoy ngising beling;1;;;;;
gaberani dark jokes kecuali temen bener deket;1;;;;;
jadi alesan dark jokes ngerendahin cewe ngelecehin tmn;1;;;;;
jahhh nikmat dark jokes;1;;;;;
dark jokes abis lucu;1;;;;;
